MID,IOS_score,IOS_group,wc_self,wc_target,wc_intercept,Overlap_score,word_vec_avg_self,word_vec_avg_target,_merge,euclidean_distance,manhattan_distance,cosine_similarity
152,6,HighIOS,2,1,0,0.0,"[-0.13392021  0.08851989  0.15671252  0.02258817  0.12551849  0.18010084
 -0.065639   -0.11043362 -0.20767368 -0.09360737  0.1337722   0.09104288
 -0.04586076 -0.14911997 -0.03274209 -0.01019118 -0.14915393  0.06293667
 -0.05680751  0.21806328  0.0737093   0.2024077   0.06354656 -0.1861341
  0.08932664 -0.03686225  0.14276902 -0.11578385  0.08542172 -0.01154728
  0.11369214 -0.10397961 -0.00932801  0.09092021 -0.03099104  0.17450027
 -0.08576419  0.14025599  0.19295006 -0.05936091 -0.05447501  0.06074778
 -0.07243248  0.05481209 -0.00714106 -0.06870399  0.13529529  0.02753732
 -0.07075126 -0.05841832]","[ 0.04533755 -0.23951596  0.20617542  0.08914844 -0.40501985  0.10241334
  0.08279841 -0.2275191  -0.01707164  0.07501419 -0.0592923   0.10342731
  0.22599837 -0.13827913 -0.16401356 -0.08176048 -0.03629692  0.03315605
  0.2684971   0.05743822  0.13101049 -0.13329956 -0.1269241   0.15446712
 -0.26784533 -0.08192166  0.04423175  0.04831097  0.2714467  -0.05208204
 -0.09552728  0.01116754  0.00349035  0.13150127 -0.3169605  -0.0867664
 -0.06524452 -0.057962    0.0047047  -0.11298962  0.07556843  0.05391707
 -0.02784323 -0.03829705  0.05652353 -0.0393341  -0.06145559  0.15206403
  0.10543568 -0.11242446]",both,1.3007897075609298,7.296041214838624,-0.052
153,7,HighIOS,6,3,0,0.0,"[ 0.14134645 -0.05500022  0.14440745 -0.00732999 -0.01322356 -0.00631098
  0.002668    0.0929714  -0.0465348  -0.13882601  0.11310611 -0.11283734
  0.02640401  0.00977453 -0.07793048  0.06014918  0.04057309 -0.1345232
 -0.04497284  0.04345875  0.07351765  0.10368035 -0.10495451  0.10575804
  0.08648165 -0.09743651 -0.02342762 -0.03315636  0.1875306   0.18925892
  0.04662005 -0.02629763 -0.1612916   0.10842422  0.02511963  0.07924603
  0.02240293  0.1424633   0.01100533 -0.10502492  0.04722009  0.13338318
 -0.01230503  0.03013718  0.10178751 -0.00348838  0.0175379   0.09983362
 -0.00942167 -0.07125761]","[ 0.02197453  0.09720137  0.05393601  0.00462134  0.04142151  0.05505632
  0.11945742  0.19361019 -0.1608033  -0.1350535   0.04698903 -0.05997627
 -0.1096083  -0.0492536   0.00027851 -0.03074646 -0.00940945  0.08724738
 -0.06746327 -0.01027972  0.08116131  0.23841806 -0.00571895  0.15576589
 -0.08203965 -0.07692522 -0.02553625 -0.08213595  0.17051475  0.0864678
 -0.09828835 -0.11038935 -0.17286961 -0.03273438  0.03227689  0.07137505
  0.13355494  0.05216561  0.10313127 -0.14144664  0.08660569  0.15831636
  0.02255898  0.11830056  0.07036536 -0.03101924 -0.09979246  0.16027917
  0.01823846 -0.03063257]",both,0.6098228454142213,3.5272582918405533,0.581
156,3,LowIOS,13,9,1,0.047619047619047616,"[ 0.11305121 -0.03677954  0.10384306  0.03652055  0.0265306   0.09034259
 -0.08001073  0.03149334 -0.07582521 -0.10933523  0.10858069 -0.06121609
 -0.0160726   0.08691207 -0.0461265   0.0762827  -0.04459573 -0.08076082
 -0.00824133  0.03486489  0.09190927  0.11694432  0.00961536  0.04207226
  0.07949303 -0.00479964  0.11977797  0.04144065  0.07323228  0.09081674
  0.13655235 -0.02594019 -0.05774026 -0.00344868 -0.02131581  0.08822263
 -0.00286634  0.12235941  0.07736237 -0.07115152  0.01523416  0.0775416
  0.04501327  0.02301502  0.07614708 -0.02919878  0.00934068  0.1811491
  0.01012643 -0.01753298]","[ 6.22708313e-02 -3.62415947e-02  1.38664708e-01 -1.29811270e-02
 -2.20193770e-02  1.32282540e-01 -8.19084272e-02  8.00715759e-02
 -1.29609555e-01 -8.08435231e-02  5.56658655e-02 -1.12720430e-01
 -1.01990895e-02  2.71424148e-02 -7.96281025e-02  4.19552438e-02
 -2.97478586e-02 -1.00113958e-01 -7.44338781e-02  5.14293164e-02
  1.60185799e-01  7.40150288e-02  9.82699022e-02  1.39458776e-02
  4.11329642e-02  1.34425415e-02  2.16932222e-01 -1.25960661e-02
  7.90175572e-02  1.03548676e-01  1.41002089e-01 -3.53431292e-02
 -8.06887299e-02  2.28123460e-02  1.63715638e-04  9.38618109e-02
  4.78811003e-02  1.38358459e-01  1.01096153e-01 -1.09449334e-01
 -5.77345639e-02  1.31099716e-01  8.91573802e-02  1.40207380e-01
  9.56298411e-02 -1.35688037e-02  7.07352981e-02  2.26015553e-01
  5.02628982e-02  4.19528084e-03]",both,0.31873972700935266,1.8780909413471818,0.877
157,7,HighIOS,4,3,0,0.0,"[ 0.05837495  0.02643481  0.00737839 -0.03824444  0.10307448  0.1345557
  0.0329298   0.12706725 -0.17745192 -0.1047467   0.11254218 -0.00246012
  0.06620156  0.062619   -0.06479795  0.04203611  0.01508838  0.01990056
 -0.11516793  0.04004797  0.19865595  0.08976925  0.01282627  0.09099268
  0.02809839 -0.07524449  0.00790226 -0.06701911  0.1687249   0.080304
 -0.02701685 -0.0417067  -0.16982202  0.00624266 -0.02896501  0.02554597
  0.08929291  0.10015873  0.15139885 -0.15956897  0.02652296  0.13433363
  0.00944193  0.11412083  0.07034796  0.01854074 -0.06870634  0.17931502
  0.03283974 -0.05142567]","[ 0.05253943 -0.07822224  0.16424082  0.0144063   0.09338301  0.11524872
 -0.05253651  0.11551044  0.06354771 -0.08642182  0.05109366 -0.1017254
 -0.16963692 -0.06057584  0.09079778  0.12156552 -0.03846749  0.0156425
  0.04591656  0.00214912  0.0231036   0.17009942 -0.11099728  0.05509512
 -0.08343231 -0.00717366  0.0745199  -0.20723395 -0.01919721  0.11325654
  0.00821153  0.05332517  0.02951103 -0.0552823   0.01753713  0.0182989
  0.15507977  0.1712228   0.11531072 -0.06923738  0.00026532  0.11969206
  0.02397695  0.05706844  0.08959671 -0.12496146  0.07664984  0.01758712
  0.05988814  0.08655801]",both,0.7406872455943695,4.195425473153591,0.335
163,6,HighIOS,10,7,2,0.13333333333333333,"[ 0.0620047  -0.01763227  0.04758404  0.07775605  0.0332987   0.02803507
 -0.0778809  -0.14571181 -0.07189316 -0.17819619  0.12393854 -0.09618995
 -0.01626772  0.07044442 -0.00316719  0.06835399 -0.04598812 -0.06765939
 -0.09580269  0.0063538   0.0583863   0.19176763 -0.04786016 -0.04882057
  0.04562493  0.05013108  0.07023322  0.05169981  0.03742759  0.07710453
  0.07254278 -0.01029771  0.02166317  0.00475217  0.04147337  0.13023125
  0.05115538  0.16355655  0.06302787 -0.00426305  0.03490708  0.08060188
  0.03824369  0.11807874  0.06749462  0.04492474  0.01801435  0.10619881
  0.02358791 -0.04620144]","[ 0.06546785  0.02518974  0.12528756  0.02883474  0.01122883  0.11388666
 -0.04044374 -0.01585194 -0.05566087 -0.16376193  0.13541645 -0.14678703
 -0.06716846  0.07052134  0.02002423  0.05469074 -0.03986841 -0.14113705
 -0.01149901 -0.00663255  0.08804121  0.16320632 -0.06926405  0.01952265
  0.01111788  0.05669945  0.06940853 -0.04865206  0.04435107  0.11696357
  0.09129274  0.01865782  0.03449377 -0.01082002  0.04383519  0.15354748
  0.0443648   0.13376036  0.06568398 -0.0867736  -0.02178205  0.10964741
  0.12203541  0.10792153  0.02143254 -0.03164697  0.09268004  0.11311638
  0.09560107  0.05958737]",both,0.3555535788380788,1.9278299333527684,0.807
172,5,HighIOS,13,7,1,0.05263157894736842,"[ 0.09065498 -0.0435396   0.21783511  0.00968223  0.02066756  0.03467288
 -0.00513475  0.05299943 -0.05004946 -0.08865164  0.12599097 -0.09924013
 -0.06509221  0.07195832 -0.06361432  0.10985383 -0.04785924 -0.08723985
 -0.00713852  0.0591711   0.07261001  0.10175529 -0.00450758 -0.0018568
  0.00669352 -0.01475736  0.05257189 -0.09877378  0.10020481  0.06299278
  0.10956585 -0.04185867 -0.02732269 -0.03658586  0.01357397  0.05710261
  0.05362573  0.15163305  0.08293688 -0.09646019  0.01932931  0.15481098
  0.0500524  -0.01153702  0.07155763 -0.06077937  0.03010105  0.11769366
  0.02108415  0.04486447]","[ 0.15050681 -0.00315874  0.12389515  0.00547277  0.01483374  0.10637014
 -0.01021213  0.13921112 -0.11103599 -0.1350229   0.09762804 -0.14239885
 -0.01173949  0.046892   -0.10889995  0.04503062  0.04489131 -0.04912535
 -0.10743933  0.02823534  0.19550489  0.11059399  0.05094639  0.07145596
  0.08887971 -0.07505865  0.13609472 -0.02465001  0.12989503  0.07351094
  0.12909064 -0.04373617 -0.04999221 -0.02019289 -0.00226661  0.06652672
  0.01735551  0.20170525  0.06677409 -0.08743739 -0.02120073  0.13337398
  0.04694986  0.13748042  0.04601399  0.0026219  -0.0370469   0.22936024
  0.03472211 -0.05336535]",both,0.4183130705680353,2.388525679707527,0.784
174,5,HighIOS,5,11,0,0.0,"[ 0.18894935  0.01310764  0.16865599  0.04025025  0.02826118  0.05303107
 -0.00803534  0.08260488  0.00335437 -0.15398562  0.15230441 -0.05820734
  0.0404933   0.10132916 -0.14952469  0.00670735  0.11790299 -0.02753485
 -0.08642071  0.02443455  0.02257381  0.09989573  0.03798695  0.09375669
  0.05683161 -0.09402765 -0.03265879  0.08542641  0.14769286  0.14023271
  0.11090931 -0.06308705 -0.0670745   0.01964541  0.01520245  0.11291108
 -0.05342876  0.03260073  0.08497781 -0.06226929  0.02408183  0.06306534
  0.03676385  0.07126187  0.09777703 -0.04766275 -0.07598211  0.11394706
  0.01830715 -0.11546347]","[ 0.14553097 -0.04820837  0.12896575 -0.03606229 -0.006363    0.0638997
 -0.06377117  0.04838765 -0.07810356 -0.04767434  0.1609461  -0.0862837
 -0.00355366  0.03149118  0.03737483  0.10042197 -0.0082628  -0.06312598
 -0.0668285   0.09249746  0.11909492  0.09267129 -0.01349408  0.06756511
  0.03073267 -0.06573603  0.03477472 -0.01387768  0.016007    0.07485758
  0.05819927 -0.01908933 -0.02303142  0.02443072  0.00989858  0.04521778
  0.06849942  0.17435047  0.1362766  -0.13799724  0.06273349  0.12925948
  0.01649501  0.07027982  0.13481072 -0.03785896  0.03265541  0.16099016
  0.08057433  0.00097866]",both,0.5041825276114265,2.9407508205622435,0.635
176,6,HighIOS,9,9,4,0.2857142857142857,"[ 0.0712631  -0.02403926  0.04455646  0.06035824 -0.00180156  0.04417633
 -0.16752821  0.0388046  -0.10158524 -0.10425667  0.12107784 -0.07596599
 -0.06410246  0.10348653 -0.0705095   0.14204416 -0.00788586 -0.15724012
 -0.05610953  0.04734866  0.15053982  0.09595606 -0.06308134  0.02973065
  0.09567039 -0.03720579  0.08147931  0.0599305   0.06082971  0.01076644
  0.11074656  0.06064178 -0.01476962  0.00850922 -0.08147215  0.08768671
 -0.06643987  0.16370554  0.08646061 -0.06435557  0.00059636  0.05891526
  0.11065397  0.10855317  0.1496327  -0.04138524  0.03377248  0.15207304
 -0.08959296  0.01566956]","[ 0.12318299  0.0657839   0.05367419  0.04902859  0.06710437  0.10797506
 -0.11759344  0.01366913 -0.11370578 -0.06702541  0.06618056 -0.03320052
 -0.10190837  0.14899006 -0.079365    0.02596725  0.02430329 -0.10884027
 -0.11248647  0.041531    0.07516904  0.17031433 -0.03251296  0.02573253
  0.13612694 -0.04853495  0.09637194  0.09602638  0.12268723  0.05939381
  0.16289736  0.05997078  0.00125567  0.11123106 -0.05120507  0.07393345
 -0.05217738  0.10475514  0.02867753 -0.03795917  0.00884008  0.05663636
  0.03231416  0.11869039  0.15064692 -0.03050587 -0.01340339  0.09058964
 -0.09429307 -0.00037664]",both,0.3311264145849962,1.8788404799997807,0.851
177,6,HighIOS,6,1,0,0.0,"[ 0.00428111  0.03626423  0.06719372  0.01443702  0.0747162   0.05206289
 -0.04208282 -0.08838574 -0.12311237 -0.11003587  0.10802174 -0.06808439
  0.02782201  0.00216936  0.03151457  0.04270484 -0.12304812 -0.07950033
 -0.04635435  0.08706397  0.08747043  0.15283827  0.05673643 -0.04737065
  0.11306681  0.02322188  0.04964196 -0.05544471  0.09180012  0.07116854
  0.09800664 -0.04066347 -0.04036637  0.06652638  0.02341856  0.17866431
  0.0045062   0.17558475  0.09592775 -0.05865892  0.0617758   0.03207525
 -0.03178912  0.12242457  0.01876899 -0.03749327  0.0780833   0.07464533
  0.06316295  0.00976725]","[ 0.03865303 -0.02102292 -0.01406823  0.04295405 -0.0500748   0.13213094
 -0.01516104 -0.00500757 -0.24372023 -0.24832374 -0.04315807 -0.1766644
 -0.22431856 -0.01192774 -0.07593194 -0.11056674  0.06154751 -0.0723123
 -0.15036207  0.08069877  0.17201099  0.21224287 -0.52256864 -0.00379337
  0.0418907  -0.05236265  0.02770854 -0.06305584  0.03339264 -0.11807637
  0.1708306   0.22588028 -0.05743925 -0.01051607 -0.22215855  0.05039921
 -0.06117685  0.09935077  0.03127591 -0.1445846   0.05485654  0.10687859
  0.15739651  0.14803289  0.09940407 -0.00222554 -0.01222664  0.12711494
 -0.08840612  0.2773331 ]",both,0.9943330589182572,5.129303663037717,0.285
182,6,HighIOS,19,38,6,0.11764705882352941,"[ 0.09111895  0.02189718  0.1432943  -0.04417476 -0.00505754  0.10937656
 -0.01780997  0.04990612 -0.02506554 -0.12405335  0.13706163 -0.04580995
 -0.04655914  0.10060211 -0.0303171   0.07615885 -0.03015938 -0.08341967
 -0.04824451  0.06687763  0.02869594  0.08410425 -0.00871191  0.04922795
  0.03067597 -0.06125535  0.06451423 -0.06033822  0.04408554  0.06563777
  0.06149013 -0.01121867 -0.00398527  0.00529781  0.02702172  0.04879196
  0.02169845  0.15027122  0.08244851 -0.0955895  -0.00423458  0.13590379
 -0.01237568  0.1225141   0.07259256 -0.0380784   0.05903978  0.11443275
  0.07269042 -0.0209545 ]","[ 0.07926377  0.01432975  0.06610841 -0.0082027   0.016622    0.07716538
 -0.02180508  0.04720696 -0.06012208 -0.11543174  0.08484958 -0.06947321
 -0.04834204  0.08154082 -0.06262979  0.08124576 -0.02775791 -0.05377103
 -0.05068833  0.0536168   0.08453161  0.10630098  0.03111032  0.03599503
  0.02494355 -0.05770959  0.04457859 -0.00273236  0.09843805  0.09780628
  0.05089074 -0.01735261 -0.01571679  0.00313377  0.01194215  0.04320628
  0.05881115  0.11335327  0.11731713 -0.110765    0.02788848  0.11721188
  0.01570617  0.09635056  0.051445   -0.02380905  0.01271771  0.11941758
  0.04673303  0.00275337]",both,0.20209708392666226,1.1399641525931656,0.918
